-5.000000	-0.090000	-0.056094	-0.059219
-4.999000	-0.109688	-0.062187	-0.060781
-4.998000	-0.103125	-0.051875	-0.047031
-4.997000	-0.072813	-0.034375	-0.033125
-4.996000	-0.054531	-0.025625	-0.027969
-4.995000	-0.040469	-0.016094	-0.019844
-4.994000	-0.037500	-0.017188	-0.017969
-4.993000	-0.034688	-0.014531	-0.014063
-4.992000	-0.030469	-0.012031	-0.012500
-4.991000	-0.026875	-0.012188	-0.010938
-4.990000	-0.015156	-0.001250	-0.000156
-4.989000	0.008906	0.003906	0.000625
-4.988000	-0.001250	-0.003125	-0.010156
-4.987000	-0.031563	-0.016875	-0.019844
-4.986000	-0.048281	-0.025781	-0.027656
-4.985000	-0.058438	-0.036562	-0.035781
-4.984000	-0.058750	-0.034688	-0.034219
-4.983000	-0.062969	-0.035938	-0.035781
-4.982000	-0.069687	-0.039844	-0.038594
-4.981000	-0.074375	-0.042344	-0.043906
-4.980000	-0.088281	-0.056406	-0.058750
-4.979000	-0.104688	-0.063125	-0.062187
-4.978000	-0.098906	-0.054844	-0.047500
-4.977000	-0.069375	-0.035000	-0.033438
-4.976000	-0.051094	-0.027187	-0.026094
-4.975000	-0.037031	-0.017188	-0.018281
-4.974000	-0.034688	-0.017969	-0.017969
-4.973000	-0.032656	-0.014844	-0.015156
-4.972000	-0.028750	-0.011719	-0.015938
-4.971000	-0.025625	-0.010625	-0.013750
-4.970000	-0.010938	0.000313	-0.000937
-4.969000	0.010469	0.006250	0.000000
-4.968000	0.001094	-0.002031	-0.010938
-4.967000	-0.029688	-0.016875	-0.022500
-4.966000	-0.047188	-0.025313	-0.030781
-4.965000	-0.058750	-0.035156	-0.038594
-4.964000	-0.060000	-0.033906	-0.035938
-4.963000	-0.062187	-0.036250	-0.038906
-4.962000	-0.068437	-0.038906	-0.041563
-4.961000	-0.074375	-0.042500	-0.044844
-4.960000	-0.089219	-0.056563	-0.059844
-4.959000	-0.108438	-0.062656	-0.060781
-4.958000	-0.102031	-0.051406	-0.045937
-4.957000	-0.070781	-0.034375	-0.032031
-4.956000	-0.052656	-0.027344	-0.025781
-4.955000	-0.039844	-0.017500	-0.019219
-4.954000	-0.036719	-0.017188	-0.019062
-4.953000	-0.033594	-0.014844	-0.017188
-4.952000	-0.030469	-0.010469	-0.016094
-4.951000	-0.026562	-0.008906	-0.013594
-4.950000	-0.014375	0.001406	-0.002031
-4.949000	0.008438	0.005000	-0.000469
-4.948000	-0.000781	-0.003125	-0.012813
-4.947000	-0.030781	-0.017656	-0.023281
-4.946000	-0.045469	-0.024531	-0.030781
-4.945000	-0.059844	-0.033125	-0.037656
-4.944000	-0.059531	-0.032656	-0.035000
-4.943000	-0.063906	-0.035000	-0.038906
-4.942000	-0.070781	-0.037500	-0.040469
-4.941000	-0.075000	-0.041250	-0.044062
-4.940000	-0.089844	-0.056563	-0.059531
-4.939000	-0.106563	-0.061094	-0.062969
-4.938000	-0.099687	-0.051875	-0.048750
-4.937000	-0.069687	-0.033125	-0.033438
-4.936000	-0.054219	-0.025000	-0.026562
-4.935000	-0.039375	-0.015938	-0.019531
-4.934000	-0.038125	-0.015625	-0.019531
-4.933000	-0.033125	-0.013750	-0.018750
-4.932000	-0.029688	-0.011406	-0.015625
-4.931000	-0.029219	-0.010469	-0.013281
-4.930000	-0.015938	-0.000156	-0.000781
-4.929000	0.004687	0.005000	0.000625
-4.928000	-0.005469	-0.004844	-0.010156
-4.927000	-0.034219	-0.017969	-0.020938
-4.926000	-0.048750	-0.025781	-0.028438
-4.925000	-0.061406	-0.035781	-0.034688
-4.924000	-0.063125	-0.034688	-0.033594
-4.923000	-0.067656	-0.038125	-0.037656
-4.922000	-0.072031	-0.041719	-0.039219
-4.921000	-0.077344	-0.045469	-0.045469
-4.920000	-0.092656	-0.057656	-0.061094
-4.919000	-0.110156	-0.063438	-0.064219
-4.918000	-0.105000	-0.052187	-0.050938
-4.917000	-0.075000	-0.035000	-0.034375
-4.916000	-0.057344	-0.028125	-0.028438
-4.915000	-0.043281	-0.018750	-0.018437
-4.914000	-0.039375	-0.018281	-0.020313
-4.913000	-0.037344	-0.016094	-0.016406
-4.912000	-0.032656	-0.012500	-0.014063
-4.911000	-0.031563	-0.010469	-0.012188
-4.910000	-0.017656	-0.001563	0.000313
-4.909000	0.003438	0.004219	0.000781
-4.908000	-0.008125	-0.003906	-0.009062
-4.907000	-0.037812	-0.017188	-0.021719
-4.906000	-0.051875	-0.026406	-0.028438
-4.905000	-0.065781	-0.035469	-0.033906
-4.904000	-0.065000	-0.034219	-0.033594
-4.903000	-0.067031	-0.036719	-0.033906
-4.902000	-0.074688	-0.040156	-0.039688
-4.901000	-0.079063	-0.043594	-0.043125
-4.900000	-0.094063	-0.057656	-0.056094
-4.899000	-0.110469	-0.064687	-0.059219
-4.898000	-0.103125	-0.052187	-0.046406
-4.897000	-0.072344	-0.035938	-0.032344
-4.896000	-0.056875	-0.027187	-0.025000
