-5.000000	-0.099687	-0.064687	-0.053750
-4.999000	-0.070000	-0.043906	-0.035469
-4.998000	-0.055781	-0.032031	-0.023281
-4.997000	-0.040469	-0.019844	-0.013281
-4.996000	-0.041719	-0.020625	-0.009844
-4.995000	-0.036250	-0.019219	-0.009062
-4.994000	-0.028438	-0.015938	-0.007500
-4.993000	-0.023437	-0.013750	-0.003125
-4.992000	0.000781	-0.001719	0.005781
-4.991000	0.005000	0.003750	0.015156
-4.990000	-0.015156	-0.003281	0.012500
-4.989000	-0.042031	-0.018437	-0.005156
-4.988000	-0.057344	-0.030469	-0.015625
-4.987000	-0.070469	-0.041719	-0.027187
-4.986000	-0.068125	-0.039062	-0.026406
-4.985000	-0.074063	-0.040938	-0.029531
-4.984000	-0.080937	-0.045469	-0.031875
-4.983000	-0.086719	-0.047813	-0.037031
-4.982000	-0.112812	-0.065000	-0.049531
-4.981000	-0.115625	-0.070000	-0.060781
-4.980000	-0.098750	-0.061406	-0.056719
-4.979000	-0.069375	-0.041250	-0.036250
-4.978000	-0.055313	-0.030781	-0.022969
-4.977000	-0.038906	-0.018437	-0.012969
-4.976000	-0.039375	-0.017656	-0.010156
-4.975000	-0.035938	-0.016406	-0.009062
-4.974000	-0.028906	-0.012813	-0.007031
-4.973000	-0.027656	-0.011250	-0.003125
-4.972000	-0.002344	0.000781	0.004219
-4.971000	0.001563	0.005469	0.014219
-4.970000	-0.017969	-0.000781	0.010781
-4.969000	-0.040938	-0.015312	-0.006562
-4.968000	-0.060781	-0.026875	-0.016406
-4.967000	-0.072813	-0.038906	-0.027656
-4.966000	-0.071719	-0.037344	-0.029688
-4.965000	-0.076250	-0.039688	-0.031563
-4.964000	-0.081719	-0.045937	-0.031094
-4.963000	-0.087500	-0.047969	-0.036562
-4.962000	-0.114375	-0.066250	-0.050313
-4.961000	-0.119375	-0.070781	-0.062969
-4.960000	-0.101250	-0.062969	-0.056406
-4.959000	-0.071719	-0.041719	-0.036250
-4.958000	-0.057188	-0.030781	-0.022500
-4.957000	-0.042500	-0.017188	-0.010469
-4.956000	-0.040938	-0.015312	-0.008906
-4.955000	-0.038125	-0.014063	-0.008281
-4.954000	-0.035156	-0.012188	-0.006250
-4.953000	-0.033438	-0.012188	-0.002812
-4.952000	-0.005625	0.000625	0.004531
-4.951000	0.001406	0.005469	0.014688
-4.950000	-0.015312	-0.000937	0.011719
-4.949000	-0.042344	-0.016875	-0.005156
-4.948000	-0.059063	-0.027344	-0.016875
-4.947000	-0.071250	-0.039375	-0.028125
-4.946000	-0.071719	-0.038281	-0.027656
-4.945000	-0.075469	-0.041563	-0.029219
-4.944000	-0.082500	-0.045156	-0.027344
-4.943000	-0.089219	-0.049844	-0.035156
-4.942000	-0.116719	-0.066875	-0.046719
-4.941000	-0.119844	-0.072031	-0.060000
-4.940000	-0.103594	-0.065469	-0.056406
-4.939000	-0.074688	-0.043594	-0.036875
-4.938000	-0.058750	-0.030781	-0.023437
-4.937000	-0.041563	-0.019219	-0.011719
-4.936000	-0.041250	-0.019219	-0.008281
-4.935000	-0.036250	-0.016875	-0.007344
-4.934000	-0.030781	-0.015156	-0.006719
-4.933000	-0.025781	-0.012500	-0.003594
-4.932000	-0.001563	-0.001563	0.006250
-4.931000	0.003906	0.005000	0.015469
-4.930000	-0.014063	-0.002344	0.012344
-4.929000	-0.038906	-0.017188	-0.005156
-4.928000	-0.057344	-0.028750	-0.015312
-4.927000	-0.071563	-0.041563	-0.027344
-4.926000	-0.068437	-0.039688	-0.027187
-4.925000	-0.071719	-0.041719	-0.027187
-4.924000	-0.078594	-0.045937	-0.029219
-4.923000	-0.085156	-0.049531	-0.033125
-4.922000	-0.113125	-0.066875	-0.046719
-4.921000	-0.114844	-0.071719	-0.059531
-4.920000	-0.097187	-0.065469	-0.054062
-4.919000	-0.068594	-0.045156	-0.035000
-4.918000	-0.056406	-0.032656	-0.024063
-4.917000	-0.039688	-0.020313	-0.012813
-4.916000	-0.039688	-0.019844	-0.009844
-4.915000	-0.035781	-0.019062	-0.009687
-4.914000	-0.028438	-0.015625	-0.008125
-4.913000	-0.028906	-0.012969	-0.002500
-4.912000	-0.002812	-0.001719	0.006094
-4.911000	0.004219	0.004687	0.016563
-4.910000	-0.015156	0.001406	0.011719
-4.909000	-0.038125	-0.015312	-0.005938
-4.908000	-0.056094	-0.026562	-0.016719
-4.907000	-0.072500	-0.038594	-0.028906
-4.906000	-0.072344	-0.037344	-0.029688
-4.905000	-0.075469	-0.038594	-0.030312
-4.904000	-0.080625	-0.042344	-0.030469
-4.903000	-0.086094	-0.045937	-0.035000
-4.902000	-0.113906	-0.063125	-0.047500
-4.901000	-0.115937	-0.069375	-0.061562
-4.900000	-0.100781	-0.064219	-0.057969
-4.899000	-0.071719	-0.044062	-0.034375
-4.898000	-0.056875	-0.031094	-0.022656
-4.897000	-0.042031	-0.019531	-0.013281
-4.896000	-0.041563	-0.017500	-0.009844
-4.895000	-0.036719	-0.017500	-0.009062
-4.894000	-0.031875	-0.014844	-0.009844
-4.893000	-0.029531	-0.012813	-0.004687
-4.892000	-0.003906	-0.001563	0.003125
-4.891000	0.003438	0.004531	0.014219
-4.890000	-0.015156	-0.000937	0.010781
-4.889000	-0.039375	-0.016406	-0.006250
-4.888000	-0.056875	-0.027969	-0.015938
-4.887000	-0.069687	-0.040781	-0.027344
-4.886000	-0.067812	-0.039844	-0.029219
-4.885000	-0.072500	-0.040469	-0.030000
-4.884000	-0.077500	-0.042813	-0.031563
-4.883000	-0.084375	-0.048594	-0.038125
-4.882000	-0.112031	-0.066094	-0.048281
-4.881000	-0.115156	-0.073594	-0.063906
-4.880000	-0.099531	-0.066875	-0.058281
-4.879000	-0.070156	-0.045625	-0.036875
-4.878000	-0.057344	-0.032031	-0.023750
-4.877000	-0.039688	-0.020313	-0.012031
-4.876000	-0.039062	-0.019844	-0.008281
-4.875000	-0.035469	-0.018437	-0.008125
-4.874000	-0.030312	-0.015312	-0.005469
-4.873000	-0.026875	-0.014063	-0.001563
-4.872000	-0.002812	-0.002812	0.004219
-4.871000	0.004531	0.005313	0.017500
-4.870000	-0.011719	-0.000469	0.013281
-4.869000	-0.040156	-0.015938	-0.004219
-4.868000	-0.056094	-0.028125	-0.014844
-4.867000	-0.074688	-0.040156	-0.028438
-4.866000	-0.071563	-0.039062	-0.028906
-4.865000	-0.075156	-0.041719	-0.027344
-4.864000	-0.080156	-0.044687	-0.031094
