-5.000000	-0.043125	-0.025781	-0.012188
-4.999000	-0.036719	-0.023750	-0.009844
-4.998000	-0.029531	-0.020781	-0.004687
-4.997000	-0.012969	-0.010625	0.003906
-4.996000	-0.009375	-0.010469	0.002344
-4.995000	-0.028750	-0.021094	-0.008594
-4.994000	-0.048750	-0.032656	-0.017500
-4.993000	-0.061094	-0.039844	-0.024844
-4.992000	-0.068906	-0.045156	-0.026094
-4.991000	-0.067656	-0.043594	-0.026094
-4.990000	-0.071250	-0.045156	-0.027187
-4.989000	-0.080156	-0.049063	-0.031563
-4.988000	-0.087188	-0.054531	-0.037812
-4.987000	-0.107031	-0.068594	-0.050625
-4.986000	-0.112344	-0.068906	-0.044062
-4.985000	-0.091875	-0.055781	-0.032656
-4.984000	-0.068437	-0.042031	-0.024063
-4.983000	-0.054219	-0.033438	-0.016094
-4.982000	-0.045625	-0.027187	-0.012813
-4.981000	-0.044062	-0.028438	-0.014063
-4.980000	-0.040156	-0.025000	-0.011250
-4.979000	-0.033125	-0.021406	-0.007031
-4.978000	-0.031563	-0.019062	-0.003438
-4.977000	-0.012969	-0.008281	0.003125
-4.976000	-0.008281	-0.009687	0.000781
-4.975000	-0.029531	-0.020000	-0.009062
-4.974000	-0.051719	-0.030000	-0.016719
-4.973000	-0.064687	-0.039688	-0.024219
-4.972000	-0.072031	-0.044062	-0.027344
-4.971000	-0.073125	-0.044375	-0.027344
-4.970000	-0.076719	-0.045937	-0.028438
-4.969000	-0.080625	-0.049063	-0.032031
-4.968000	-0.087500	-0.055625	-0.038594
-4.967000	-0.109688	-0.068906	-0.052187
-4.966000	-0.113281	-0.065000	-0.046250
-4.965000	-0.093750	-0.054531	-0.035000
-4.964000	-0.069375	-0.040156	-0.023281
-4.963000	-0.056563	-0.032031	-0.016719
-4.962000	-0.045937	-0.026406	-0.012969
-4.961000	-0.046250	-0.025781	-0.013281
-4.960000	-0.042344	-0.024219	-0.012813
-4.959000	-0.037500	-0.019531	-0.010469
-4.958000	-0.033594	-0.016406	-0.005156
-4.957000	-0.014063	-0.007344	0.003750
-4.956000	-0.009375	-0.008906	0.000000
-4.955000	-0.030469	-0.018437	-0.008906
-4.954000	-0.050313	-0.030469	-0.017969
-4.953000	-0.065469	-0.038906	-0.026875
-4.952000	-0.072344	-0.044687	-0.027344
-4.951000	-0.071250	-0.043906	-0.028125
-4.950000	-0.072344	-0.045937	-0.028906
-4.949000	-0.079063	-0.049531	-0.034219
-4.948000	-0.086719	-0.056563	-0.038906
-4.947000	-0.109375	-0.070781	-0.050156
-4.946000	-0.112031	-0.066875	-0.046406
-4.945000	-0.091875	-0.055313	-0.034219
-4.944000	-0.068437	-0.041563	-0.022500
-4.943000	-0.055781	-0.032656	-0.016719
-4.942000	-0.043125	-0.026094	-0.012813
-4.941000	-0.042344	-0.026406	-0.012969
-4.940000	-0.039375	-0.024844	-0.012500
-4.939000	-0.035000	-0.022656	-0.008906
-4.938000	-0.031563	-0.018750	-0.003906
-4.937000	-0.015312	-0.010625	0.005313
-4.936000	-0.008594	-0.011719	0.001875
-4.935000	-0.027969	-0.021563	-0.010469
-4.934000	-0.048750	-0.033125	-0.019531
-4.933000	-0.062969	-0.042500	-0.026875
-4.932000	-0.071250	-0.045156	-0.029688
-4.931000	-0.072344	-0.045156	-0.026562
-4.930000	-0.076250	-0.047969	-0.029531
-4.929000	-0.079375	-0.053281	-0.031250
-4.928000	-0.087500	-0.058281	-0.040000
-4.927000	-0.109219	-0.071250	-0.050313
-4.926000	-0.110000	-0.068125	-0.047031
-4.925000	-0.090781	-0.057188	-0.034688
-4.924000	-0.067656	-0.043281	-0.024844
-4.923000	-0.053437	-0.034219	-0.017188
-4.922000	-0.043594	-0.027969	-0.015625
-4.921000	-0.044375	-0.029219	-0.015156
-4.920000	-0.041563	-0.027656	-0.012969
-4.919000	-0.034688	-0.025000	-0.010156
-4.918000	-0.029531	-0.020313	-0.006250
-4.917000	-0.012500	-0.010938	0.000781
-4.916000	-0.007812	-0.010938	-0.001250
-4.915000	-0.026875	-0.022656	-0.012031
-4.914000	-0.047813	-0.034688	-0.021875
-4.913000	-0.061562	-0.042500	-0.028906
-4.912000	-0.069687	-0.047500	-0.029688
