-5.000000	-0.071250	-0.043906	-0.032031
-4.999000	-0.076563	-0.047813	-0.034688
-4.998000	-0.081250	-0.052187	-0.035938
-4.997000	-0.087500	-0.055625	-0.041719
-4.996000	-0.105781	-0.067344	-0.052969
-4.995000	-0.127500	-0.084375	-0.070469
-4.994000	-0.121094	-0.079688	-0.061875
-4.993000	-0.089531	-0.055313	-0.037812
-4.992000	-0.065469	-0.039375	-0.025781
-4.991000	-0.047500	-0.026562	-0.015156
-4.990000	-0.043281	-0.024531	-0.010625
-4.989000	-0.039062	-0.021563	-0.011250
-4.988000	-0.036719	-0.019219	-0.009062
-4.987000	-0.033594	-0.016875	-0.006562
-4.986000	-0.021563	-0.008281	0.000313
-4.985000	0.002188	0.005000	0.011562
-4.984000	-0.005469	0.000625	0.008438
-4.983000	-0.037031	-0.019219	-0.010625
-4.982000	-0.056875	-0.033125	-0.023437
-4.981000	-0.075469	-0.045469	-0.033438
-4.980000	-0.074375	-0.045937	-0.035000
-4.979000	-0.078906	-0.049531	-0.037031
-4.978000	-0.083594	-0.052656	-0.037812
-4.977000	-0.086094	-0.057656	-0.043906
-4.976000	-0.105156	-0.069219	-0.055313
-4.975000	-0.126719	-0.084844	-0.071875
-4.974000	-0.119844	-0.079063	-0.063438
-4.973000	-0.086406	-0.055000	-0.042500
-4.972000	-0.065000	-0.039688	-0.027187
-4.971000	-0.048594	-0.029219	-0.017188
-4.970000	-0.043125	-0.025625	-0.012969
-4.969000	-0.039688	-0.023125	-0.012969
-4.968000	-0.034688	-0.021406	-0.011719
-4.967000	-0.032031	-0.017188	-0.008125
-4.966000	-0.021875	-0.009375	0.000313
-4.965000	0.003125	0.002969	0.013906
-4.964000	-0.002344	-0.000781	0.009219
-4.963000	-0.038906	-0.020625	-0.008281
-4.962000	-0.060000	-0.034375	-0.019531
-4.961000	-0.075938	-0.045625	-0.033125
-4.960000	-0.076250	-0.047188	-0.031875
-4.959000	-0.080469	-0.050313	-0.032656
-4.958000	-0.084375	-0.052656	-0.035469
-4.957000	-0.089219	-0.057656	-0.040781
-4.956000	-0.105938	-0.071563	-0.053281
-4.955000	-0.129844	-0.088281	-0.070312
-4.954000	-0.122656	-0.082031	-0.064531
-4.953000	-0.090000	-0.057656	-0.042344
-4.952000	-0.068906	-0.040938	-0.028438
-4.951000	-0.052187	-0.028438	-0.017188
-4.950000	-0.045937	-0.025781	-0.013750
-4.949000	-0.043906	-0.024063	-0.012031
-4.948000	-0.041563	-0.021406	-0.009687
-4.947000	-0.033125	-0.019062	-0.004219
-4.946000	-0.021563	-0.009844	0.001406
-4.945000	0.002344	0.003906	0.015938
-4.944000	-0.004687	-0.000937	0.011719
-4.943000	-0.036250	-0.019531	-0.007344
-4.942000	-0.055781	-0.031875	-0.017500
-4.941000	-0.073906	-0.046719	-0.027656
-4.940000	-0.074688	-0.047500	-0.029219
-4.939000	-0.077500	-0.051094	-0.032813
-4.938000	-0.082187	-0.053750	-0.036875
-4.937000	-0.088750	-0.055781	-0.040469
-4.936000	-0.106250	-0.070938	-0.054062
-4.935000	-0.127969	-0.086875	-0.070000
-4.934000	-0.120625	-0.080156	-0.063906
-4.933000	-0.087969	-0.057656	-0.040781
-4.932000	-0.067344	-0.042500	-0.028125
-4.931000	-0.049375	-0.027969	-0.016406
-4.930000	-0.046250	-0.024219	-0.015312
-4.929000	-0.040938	-0.023125	-0.012969
-4.928000	-0.036250	-0.020781	-0.010469
-4.927000	-0.035156	-0.018281	-0.006719
-4.926000	-0.021563	-0.009375	0.000313
-4.925000	0.003906	0.004531	0.013281
-4.924000	-0.004063	0.001875	0.009219
-4.923000	-0.035156	-0.019219	-0.009062
-4.922000	-0.057344	-0.033125	-0.022500
-4.921000	-0.071563	-0.045469	-0.032344
-4.920000	-0.074063	-0.045937	-0.033906
-4.919000	-0.079063	-0.048281	-0.036562
-4.918000	-0.082812	-0.052500	-0.037344
-4.917000	-0.089063	-0.056563	-0.041563
-4.916000	-0.107031	-0.068594	-0.053594
-4.915000	-0.126094	-0.084531	-0.070000
-4.914000	-0.121094	-0.078594	-0.063750
-4.913000	-0.087969	-0.055000	-0.039688
-4.912000	-0.068437	-0.040469	-0.025000
-4.911000	-0.051875	-0.028438	-0.015312
-4.910000	-0.048281	-0.024063	-0.010938
-4.909000	-0.042813	-0.020781	-0.009687
-4.908000	-0.039688	-0.018281	-0.007500
-4.907000	-0.035781	-0.014844	-0.005781
-4.906000	-0.023906	-0.007500	0.002656
-4.905000	0.002188	0.005313	0.016250
-4.904000	-0.005156	0.002969	0.009219
-4.903000	-0.040625	-0.017969	-0.008125
-4.902000	-0.061406	-0.031563	-0.018437
-4.901000	-0.076563	-0.045156	-0.029688
-4.900000	-0.074688	-0.047031	-0.031250
-4.899000	-0.080937	-0.051719	-0.032031
-4.898000	-0.084375	-0.052656	-0.036562
-4.897000	-0.091094	-0.057500	-0.037812
-4.896000	-0.108906	-0.069375	-0.050938
-4.895000	-0.132969	-0.085312	-0.069375
-4.894000	-0.124219	-0.078281	-0.061875
-4.893000	-0.092188	-0.054219	-0.038594
-4.892000	-0.070781	-0.038906	-0.025000
-4.891000	-0.056094	-0.025625	-0.015625
-4.890000	-0.049531	-0.022187	-0.012031
-4.889000	-0.046250	-0.020313	-0.009375
-4.888000	-0.041250	-0.017969	-0.005781
-4.887000	-0.036562	-0.015156	-0.003125
-4.886000	-0.023906	-0.007344	0.005000
-4.885000	0.003438	0.006250	0.017031
-4.884000	-0.004063	0.001094	0.012813
-4.883000	-0.038906	-0.018281	-0.005781
-4.882000	-0.060312	-0.032813	-0.017656
-4.881000	-0.075469	-0.044687	-0.028906
-4.880000	-0.075781	-0.044844	-0.032344
-4.879000	-0.078906	-0.050156	-0.033906
-4.878000	-0.084531	-0.052969	-0.038125
-4.877000	-0.089219	-0.055781	-0.041563
-4.876000	-0.105781	-0.066250	-0.054375
-4.875000	-0.128438	-0.084062	-0.069687
-4.874000	-0.121719	-0.077500	-0.062344
-4.873000	-0.087969	-0.053437	-0.039688
-4.872000	-0.068594	-0.038281	-0.025781
-4.871000	-0.048594	-0.026094	-0.014531
-4.870000	-0.044375	-0.021563	-0.010156
-4.869000	-0.042344	-0.020625	-0.010156
-4.868000	-0.036719	-0.019844	-0.008125
-4.867000	-0.033438	-0.015938	-0.003906
-4.866000	-0.021094	-0.007500	0.004219
-4.865000	0.005000	0.005781	0.017031
-4.864000	-0.001563	0.002656	0.012500
-4.863000	-0.032344	-0.017500	-0.004375
-4.862000	-0.054844	-0.031563	-0.015312
-4.861000	-0.072500	-0.045469	-0.027656
-4.860000	-0.075781	-0.044687	-0.026562
-4.859000	-0.077500	-0.047500	-0.027187
-4.858000	-0.082031	-0.050156	-0.032031
-4.857000	-0.085625	-0.054062	-0.038437
